param_value_id	parameeter_id	maakond_id	maakond	haldusasutus_id	haldusasutus	toetuse_tunnus_id	toetuse_tunnus	param_liik	on_kohalik_id	on_kohalik	jrk_nr	param_kood	parameeter	mootyhik	kehtivus_algus	kehtivus_lopp	vaartus	mod_kpv	nimetus	kirjeldus
1041616	1000042	10037	Harju maakond	1000074	Harku vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	13	GARBAGE_QUOTA	Olmejäätmete veotasu (summa esimese leibkonnaliikme kohta)	EUR	2013-01-01		8.00	2017-11-27	Olmejäätmete veotasu	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1017262	1000044	10037	Harju maakond	1000074	Harku vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	14	GARBAGE_QUOTA_PLUS	Olmejäätmete veotasu (summa teise ja iga järgneva leibkonnaliikme kohta)	EUR	2011-01-01		4.00	2017-11-27	Olmejäätmete veotasu +1	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1064206	1000030	10037	Harju maakond	1000074	Harku vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	17	WATER_AND_SEWERAGE_QUOTA	Vesi ja kanalisatsioon (summa esimese leibkonnaliikme kohta)	EUR	2015-06-01		13.49	2017-11-27	Vesi ja kanalisatsioon	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1064208	1000032	10037	Harju maakond	1000074	Harku vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	18	WATER_AND_SEWERAGE_QUOTA_PLUS	Vesi ja kanalisatsioon (summa teise ja iga järgneva leibkonnaliikme kohta)	EUR	2015-06-01		10.12	2017-11-27	Vesi ja kanalisatsioon +1	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1046282	1000034	10037	Harju maakond	1000082	Jõelähtme Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	1	ELECTRICITY_QUOTA	Elekter (summa esimese leibkonnaliikme kohta)	EUR	2014-04-01		30.00	2017-11-27	Elekter	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1046284	1000036	10037	Harju maakond	1000082	Jõelähtme Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	2	ELECTRICITY_QUOTA_PLUS	Elekter (summa teise ja iga järgneva leibkonnaliikme kohta)	EUR	2014-04-01		15.00	2017-11-27	Elekter +1	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1046286	1000200	10037	Harju maakond	1000082	Jõelähtme Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	3	ELECTRIC_HEATING_QUOTA	Elektriküte (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2014-04-01		4.00	2017-11-27	Elektriküte	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1046288	1000020	10037	Harju maakond	1000082	Jõelähtme Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	4	HABITATION_RENT_QUOTA	Eluaseme üür (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2014-04-01		5.00	2017-11-27	Eluaseme üür	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1046290	1000028	10037	Harju maakond	1000082	Jõelähtme Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	5	HABITATION_INSURANCE_QUOTA	Eluruumi kindlustus (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2014-04-01		0.25	2017-11-27	Eluruumi kindlustus	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1046292	1000038	10037	Harju maakond	1000082	Jõelähtme Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	6	GAS_QUOTA	Gaas (summa esimese leibkonnaliikme kohta)	EUR	2014-04-01		12.00	2017-11-27	Gaas	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1046294	1000040	10037	Harju maakond	1000082	Jõelähtme Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	7	GAS_QUOTA_PLUS	Gaas (summa teise ja iga järgneva leibkonnaliikme kohta)	EUR	2014-04-01		8.00	2017-11-27	Gaas +1	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1064132	1001002	10037	Harju maakond	1000082	Jõelähtme Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	8	BUILDING_MANAGEMENT_COST_QUOTA	Korterelamu haldamise kulu (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2015-06-01		1.50	2017-11-27	Korterelamu haldamise kulu	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1064134	1001000	10037	Harju maakond	1000082	Jõelähtme Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	9	BUILDING_RENOVATION_LOAN_REPAYMENT_QUOTA	Korterelamu renov. laenu tagasimakse (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2015-06-01		1.00	2017-11-27	Korterelamu renov. laenu tagasimakse	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1046296	1000022	10037	Harju maakond	1000082	Jõelähtme Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	10	INDIRECT_HEATING_QUOTA	Kütus kaugküttega (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2014-04-01		3.00	2017-11-27	Kütus kaugküttega	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1046298	1000024	10037	Harju maakond	1000082	Jõelähtme Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	11	DIRECT_HEATING_QUOTA	Kütus mittekaugküttega (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2014-04-01		3.00	2017-11-27	Kütus mitte-kaugküttega	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1016342	1000026	10037	Harju maakond	1000082	Jõelähtme Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	12	LANDTAX_QUOTA	Maamaks (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2011-01-01		22.37	2017-11-27	Maamaks	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1016346	1000042	10037	Harju maakond	1000082	Jõelähtme Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	13	GARBAGE_QUOTA	Olmejäätmete veotasu (summa esimese leibkonnaliikme kohta)	EUR	2011-01-01		6.39	2017-11-27	Olmejäätmete veotasu	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1016354	1000044	10037	Harju maakond	1000082	Jõelähtme Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	14	GARBAGE_QUOTA_PLUS	Olmejäätmete veotasu (summa teise ja iga järgneva leibkonnaliikme kohta)	EUR	2011-01-01		6.39	2017-11-27	Olmejäätmete veotasu +1	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1060532	1000202	10037	Harju maakond	1000082	Jõelähtme Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	15	WATER_HEATING_QUOTA	Vee soojendamine (summa esimese leibkonnaliikme kohta)	EUR	2015-06-01		20.00	2017-11-27	Vee soojendamine	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1060538	1000204	10037	Harju maakond	1000082	Jõelähtme Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	16	WATER_HEATING_QUOTA_PLUS	Vee soojendamine (summa teise ja iga järgneva leibkonnaliikme kohta)	EUR	2015-06-01		20.00	2017-11-27	Vee soojendamine +1	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1060534	1000030	10037	Harju maakond	1000082	Jõelähtme Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	17	WATER_AND_SEWERAGE_QUOTA	Vesi ja kanalisatsioon (summa esimese leibkonnaliikme kohta)	EUR	2015-06-01		20.00	2017-11-27	Vesi ja kanalisatsioon	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1060536	1000032	10037	Harju maakond	1000082	Jõelähtme Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	18	WATER_AND_SEWERAGE_QUOTA_PLUS	Vesi ja kanalisatsioon (summa teise ja iga järgneva leibkonnaliikme kohta)	EUR	2015-06-01		20.00	2017-11-27	Vesi ja kanalisatsioon +1	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1043538	1000034	10037	Harju maakond	1000028	KRISTIINE LINNAOSA VALITSUS	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	1	ELECTRICITY_QUOTA	Elekter (summa esimese leibkonnaliikme kohta)	EUR	2013-07-01		40.00	2017-11-27	Elekter	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1043540	1000036	10037	Harju maakond	1000028	KRISTIINE LINNAOSA VALITSUS	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	2	ELECTRICITY_QUOTA_PLUS	Elekter (summa teise ja iga järgneva leibkonnaliikme kohta)	EUR	2013-07-01		3.50	2017-11-27	Elekter +1	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1045384	1000200	10037	Harju maakond	1000028	KRISTIINE LINNAOSA VALITSUS	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	3	ELECTRIC_HEATING_QUOTA	Elektriküte (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2014-02-01		4.00	2017-11-27	Elektriküte	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1043542	1000020	10037	Harju maakond	1000028	KRISTIINE LINNAOSA VALITSUS	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	4	HABITATION_RENT_QUOTA	Eluaseme üür (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2013-07-01		6.40	2017-11-27	Eluaseme üür	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1014714	1000028	10037	Harju maakond	1000028	KRISTIINE LINNAOSA VALITSUS	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	5	HABITATION_INSURANCE_QUOTA	Eluruumi kindlustus (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2011-01-01		0.03	2017-11-27	Eluruumi kindlustus	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1043544	1000038	10037	Harju maakond	1000028	KRISTIINE LINNAOSA VALITSUS	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	6	GAS_QUOTA	Gaas (summa esimese leibkonnaliikme kohta)	EUR	2013-07-01		21.00	2017-11-27	Gaas	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1043546	1000040	10037	Harju maakond	1000028	KRISTIINE LINNAOSA VALITSUS	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	7	GAS_QUOTA_PLUS	Gaas (summa teise ja iga järgneva leibkonnaliikme kohta)	EUR	2013-07-01		12.60	2017-11-27	Gaas +1	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1063762	1001002	10037	Harju maakond	1000028	KRISTIINE LINNAOSA VALITSUS	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	8	BUILDING_MANAGEMENT_COST_QUOTA	Korterelamu haldamise kulu (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2015-06-01		2.50	2017-11-27	Korterelamu haldamise kulu	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1063764	1001000	10037	Harju maakond	1000028	KRISTIINE LINNAOSA VALITSUS	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	9	BUILDING_RENOVATION_LOAN_REPAYMENT_QUOTA	Korterelamu renov. laenu tagasimakse (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2015-06-01		1.50	2017-11-27	Korterelamu renov. laenu tagasimakse	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1045366	1000022	10037	Harju maakond	1000028	KRISTIINE LINNAOSA VALITSUS	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	10	INDIRECT_HEATING_QUOTA	Kütus kaugküttega (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2014-02-01		3.00	2017-11-27	Kütus kaugküttega	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1045370	1000024	10037	Harju maakond	1000028	KRISTIINE LINNAOSA VALITSUS	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	11	DIRECT_HEATING_QUOTA	Kütus mittekaugküttega (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2014-02-01		3.00	2017-11-27	Kütus mitte-kaugküttega	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1043536	1000026	10037	Harju maakond	1000028	KRISTIINE LINNAOSA VALITSUS	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	12	LANDTAX_QUOTA	Maamaks (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2013-07-01		2.25	2017-11-27	Maamaks	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1043528	1000042	10037	Harju maakond	1000028	KRISTIINE LINNAOSA VALITSUS	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	13	GARBAGE_QUOTA	Olmejäätmete veotasu (summa esimese leibkonnaliikme kohta)	EUR	2013-07-01		6.00	2017-11-27	Olmejäätmete veotasu	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1043530	1000044	10037	Harju maakond	1000028	KRISTIINE LINNAOSA VALITSUS	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	14	GARBAGE_QUOTA_PLUS	Olmejäätmete veotasu (summa teise ja iga järgneva leibkonnaliikme kohta)	EUR	2013-07-01		6.00	2017-11-27	Olmejäätmete veotasu +1	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1045378	1000202	10037	Harju maakond	1000028	KRISTIINE LINNAOSA VALITSUS	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	15	WATER_HEATING_QUOTA	Vee soojendamine (summa esimese leibkonnaliikme kohta)	EUR	2014-02-01		16.00	2017-11-27	Vee soojendamine	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1045382	1000204	10037	Harju maakond	1000028	KRISTIINE LINNAOSA VALITSUS	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	16	WATER_HEATING_QUOTA_PLUS	Vee soojendamine (summa teise ja iga järgneva leibkonnaliikme kohta)	EUR	2014-02-01		16.00	2017-11-27	Vee soojendamine +1	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1045372	1000030	10037	Harju maakond	1000028	KRISTIINE LINNAOSA VALITSUS	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	17	WATER_AND_SEWERAGE_QUOTA	Vesi ja kanalisatsioon (summa esimese leibkonnaliikme kohta)	EUR	2014-02-01		16.00	2017-11-27	Vesi ja kanalisatsioon	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1045374	1000032	10037	Harju maakond	1000028	KRISTIINE LINNAOSA VALITSUS	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	18	WATER_AND_SEWERAGE_QUOTA_PLUS	Vesi ja kanalisatsioon (summa teise ja iga järgneva leibkonnaliikme kohta)	EUR	2014-02-01		16.00	2017-11-27	Vesi ja kanalisatsioon +1	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1065210	1000034	10037	Harju maakond	1000086	Keila Linnavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	1	ELECTRICITY_QUOTA	Elekter (summa esimese leibkonnaliikme kohta)	EUR	2015-06-01		30.00	2017-11-27	Elekter	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1065212	1000036	10037	Harju maakond	1000086	Keila Linnavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	2	ELECTRICITY_QUOTA_PLUS	Elekter (summa teise ja iga järgneva leibkonnaliikme kohta)	EUR	2015-06-01		20.00	2017-11-27	Elekter +1	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1158010	1000020	10037	Harju maakond	1000086	Keila Linnavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	4	HABITATION_RENT_QUOTA	Eluaseme üür (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2017-04-01		7.00	2017-11-27	Eluaseme üür	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1065216	1000028	10037	Harju maakond	1000086	Keila Linnavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	5	HABITATION_INSURANCE_QUOTA	Eluruumi kindlustus (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2015-06-01		0.15	2017-11-27	Eluruumi kindlustus	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1065218	1000038	10037	Harju maakond	1000086	Keila Linnavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	6	GAS_QUOTA	Gaas (summa esimese leibkonnaliikme kohta)	EUR	2015-06-01		6.00	2017-11-27	Gaas	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1065220	1000040	10037	Harju maakond	1000086	Keila Linnavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	7	GAS_QUOTA_PLUS	Gaas (summa teise ja iga järgneva leibkonnaliikme kohta)	EUR	2015-06-01		6.00	2017-11-27	Gaas +1	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1158012	1001002	10037	Harju maakond	1000086	Keila Linnavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	8	BUILDING_MANAGEMENT_COST_QUOTA	Korterelamu haldamise kulu (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2017-04-01		3.00	2017-11-27	Korterelamu haldamise kulu	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1065224	1001000	10037	Harju maakond	1000086	Keila Linnavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	9	BUILDING_RENOVATION_LOAN_REPAYMENT_QUOTA	Korterelamu renov. laenu tagasimakse (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2015-06-01		1.00	2017-11-27	Korterelamu renov. laenu tagasimakse	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1158014	1000022	10037	Harju maakond	1000086	Keila Linnavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	10	INDIRECT_HEATING_QUOTA	Kütus kaugküttega (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2017-04-01		4.00	2017-11-27	Kütus kaugküttega	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1158016	1000024	10037	Harju maakond	1000086	Keila Linnavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	11	DIRECT_HEATING_QUOTA	Kütus mittekaugküttega (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2017-04-01		4.00	2017-11-27	Kütus mitte-kaugküttega	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1158210	1000026	10037	Harju maakond	1000086	Keila Linnavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	12	LANDTAX_QUOTA	Maamaks (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2017-04-01		0.15	2017-11-27	Maamaks	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1158212	1000042	10037	Harju maakond	1000086	Keila Linnavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	13	GARBAGE_QUOTA	Olmejäätmete veotasu (summa esimese leibkonnaliikme kohta)	EUR	2017-04-01		3.50	2017-11-27	Olmejäätmete veotasu	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1158214	1000044	10037	Harju maakond	1000086	Keila Linnavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	14	GARBAGE_QUOTA_PLUS	Olmejäätmete veotasu (summa teise ja iga järgneva leibkonnaliikme kohta)	EUR	2017-04-01		3.50	2017-11-27	Olmejäätmete veotasu +1	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1158410	1000202	10037	Harju maakond	1000086	Keila Linnavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	15	WATER_HEATING_QUOTA	Vee soojendamine (summa esimese leibkonnaliikme kohta)	EUR	2017-04-01		12.00	2017-11-27	Vee soojendamine	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1158412	1000204	10037	Harju maakond	1000086	Keila Linnavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	16	WATER_HEATING_QUOTA_PLUS	Vee soojendamine (summa teise ja iga järgneva leibkonnaliikme kohta)	EUR	2017-04-01		12.00	2017-11-27	Vee soojendamine +1	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1158414	1000030	10037	Harju maakond	1000086	Keila Linnavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	17	WATER_AND_SEWERAGE_QUOTA	Vesi ja kanalisatsioon (summa esimese leibkonnaliikme kohta)	EUR	2017-04-01		15.00	2017-11-27	Vesi ja kanalisatsioon	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1158416	1000032	10037	Harju maakond	1000086	Keila Linnavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	18	WATER_AND_SEWERAGE_QUOTA_PLUS	Vesi ja kanalisatsioon (summa teise ja iga järgneva leibkonnaliikme kohta)	EUR	2017-04-01		15.00	2017-11-27	Vesi ja kanalisatsioon +1	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1058692	1000034	10037	Harju maakond	1000094	Keila Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	1	ELECTRICITY_QUOTA	Elekter (summa esimese leibkonnaliikme kohta)	EUR	2015-06-01		20.00	2017-11-27	Elekter	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1058694	1000036	10037	Harju maakond	1000094	Keila Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	2	ELECTRICITY_QUOTA_PLUS	Elekter (summa teise ja iga järgneva leibkonnaliikme kohta)	EUR	2015-06-01		8.00	2017-11-27	Elekter +1	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1058696	1000200	10037	Harju maakond	1000094	Keila Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	3	ELECTRIC_HEATING_QUOTA	Elektriküte (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2015-06-01		2.60	2017-11-27	Elektriküte	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1058698	1000020	10037	Harju maakond	1000094	Keila Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	4	HABITATION_RENT_QUOTA	Eluaseme üür (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2015-06-01		3.00	2017-11-27	Eluaseme üür	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
